Serie;Pedido_numero;Produto_numero;Qtde;Preco_venda;Preco_total;Peso_liquido;Peso_Liquido_total;Peso_bruto;Peso_bruto_total;Valor_frete
0;218;123;960;2.58;2476.80;0.02;19.2;0.144;138.24;49.54
0;218;75;1020;2.91;2969.73;0.012;12.24;0.012;12.24;59.39
0;218;71;1020;2.91;2969.73;0;0;0;0;59.39
0;218;170;1540;0.96;1484.10;0.018;27.72;0.018;27.72;29.68
0;219;177;1530;0.85;1298.97;0.01475;22.5675;0.01665;25.4745;25.98
0;220;5;3;35.00;105.00;1;3;1;3;2.10
0;225;191;3000;0.61;1830.00;0;0;0.01;30;36.60
0;225;192;8000;1.01;8080.00;0;0;0.015;120;161.60
0;225;193;8000;0.29;2320.00;0;0;0.004;32;46.40
0;225;194;2000;0.42;840.00;0.002;4;0.004;8;16.80
0;225;195;2000;0.42;840.00;0.003;6;0.005;10;16.80
0;226;210;2400;2.50;6009.12;1.03328;2479.872;1.03788;2490.912;120.18
0;226;212;2800;25.84;72344.72;3.00408;8411.424;3.05408;8551.424;1446.89
0;226;183;1000;0.56;556.80;0.00726;7.26;0.00826;8.26;11.14
0;226;211;4800;1.42;6806.40;1.008;4838.4;1.009;4843.2;136.13
0;227;5;16;35.00;560.00;1;16;1;16;11.20
0;228;212;720;25.84;18602.93;3.00408;2162.9376;3.05408;2198.9376;372.06
0;229;389;1200;20.94;25128.00;1;1200;1;1200;502.56
0;231;324;170;1.30;221.00;1;170;2;340;4.42
0;231;267;170;1.30;221.00;1;170;2;340;4.42
0;231;276;500;2.20;1100.00;1;500;2;1000;22.00
0;231;279;500;2.01;1005.00;1;500;2;1000;20.10
0;231;606;120;10.44;1252.80;1;120;2;240;25.06
0;231;608;120;10.44;1252.80;1;120;2;240;25.06
0;233;212;120;25.84;3100.49;3.00408;360.4896;3.05408;366.4896;62.01
0;234;212;560;25.84;14468.94;3.00408;1682.2848;3.05408;1710.2848;289.38
0;235;181;1080;1.48;1598.40;0.035;37.8;0.0433;46.764;31.97
0;235;180;5000;0.25;1250.00;0.00463;23.15;0.00503;25.15;25.00
0;237;5;11;35.00;385.00;1;11;1;11;7.70
0;238;179;300;6.04;1812.00;0.212;63.6;1.212;363.6;36.24
0;238;178;300;6.04;1812.00;0.212;63.6;1.212;363.6;36.24
0;238;119;132;19.09;2519.88;8.376;1105.632;8.376;1105.632;50.40
0;238;120;264;6.08;1605.12;2.1695;572.748;2.1695;572.748;32.10
0;238;121;144;5.77;830.88;2.259;325.296;2.259;325.296;16.62
0;238;122;144;5.77;830.88;2.259;325.296;2.259;325.296;16.62
0;240;253;648;3.65;2365.20;1;648;2;1296;47.30
0;242;198;1;2.98;2.98;0.052;0.052;0.052;0.052;0.06
0;244;201;928;3.50;3248.00;0.099;91.872;0.099;91.872;64.96
0;244;202;928;3.50;3248.00;0.099;91.872;0.099;91.872;64.96
0;246;75;3570;2.91;10394.06;0.012;42.84;0.012;42.84;207.88
0;246;71;3570;2.91;10394.06;0;0;0;0;207.88
0;246;171;2200;0.96;2120.14;0.018;39.6;0.018;39.6;42.40
0;246;41;1476;5.02;7409.52;0.17999;265.66524;0.30089;444.11364;148.19
0;246;42;1476;7.04;10390.74;0.1479;218.3004;0.1479;218.3004;207.81
0;246;150;432;0.98;424.22;0.038;16.416;0.038;16.416;8.48
0;246;152;432;0.98;424.22;0.038;16.416;0.038;16.416;8.48
0;246;151;1152;0.72;828.29;0.022;25.344;0.022;25.344;16.57
0;247;6;12;150.00;1800.00;0;0;1;12;36.00
0;249;176;2500;0.94;2340.00;0.0125;31.25;0.0145;36.25;46.80
0;250;5;3;35.00;105.00;1;3;1;3;2.10
0;252;249;1000;1.40;1404.00;1;1000;2;2000;28.08
0;253;41;1968;5.02;9879.36;0.17999;354.22032;0.30089;592.15152;197.59
0;253;42;1968;7.04;13854.33;0.1479;291.0672;0.1479;291.0672;277.09
0;254;6;16;150.00;2400.00;0;0;1;16;48.00
0;256;41;246;5.02;1234.92;0.17999;44.27754;0.30089;74.01894;24.70
0;256;42;246;7.04;1731.79;0.1479;36.3834;0.1479;36.3834;34.64
0;257;6;2;150.00;300.00;0;0;1;2;6.00
0;258;604;54;29.15;1574.10;1;54;2;108;31.48
0;263;162;900;1.21;1091.70;0.036;32.4;0.036;32.4;21.83
0;263;163;900;1.21;1091.70;0.036;32.4;1.036;932.4;21.83
0;263;75;1020;2.91;2969.73;0.012;12.24;0.012;12.24;59.39
0;263;71;1020;2.91;2969.73;0;0;0;0;59.39
0;263;76;1020;2.91;2969.73;0;0;0;0;59.39
0;263;115;1020;2.91;2969.73;0;0;0;0;59.39
0;263;171;2200;0.96;2120.14;0.018;39.6;0.018;39.6;42.40
0;263;150;864;0.98;848.45;0.038;32.832;0.038;32.832;16.97
0;263;152;864;0.98;848.45;0.038;32.832;0.038;32.832;16.97
0;263;151;2304;0.72;1656.58;0.022;50.688;0.022;50.688;33.13
0;263;153;1500;0.42;627.00;0.005;7.5;0.0056;8.4;12.54
0;263;154;1500;0.42;627.00;0.0045;6.75;1.0045;1506.75;12.54
0;263;174;720;1.02;730.80;0.028;20.16;0.028;20.16;14.62
0;267;176;500;0.94;468.00;0.0125;6.25;0.0145;7.25;9.36
0;267;177;1530;0.85;1298.97;0.01475;22.5675;0.01665;25.4745;25.98
0;268;5;4;35.00;140.00;1;4;1;4;2.80
0;305;247;60;8.05;483.12;1;60;2;120;9.66
0;306;247;55;8.05;442.86;1;55;2;110;8.86
0;307;213;1000;2.33;2330.00;0.00779;7.79;0.12929;129.29;46.60
0;308;191;3000;0.61;1830.00;0;0;0.01;30;36.60
0;308;192;8000;1.01;8080.00;0;0;0.015;120;161.60
0;308;193;8000;0.29;2320.00;0;0;0.004;32;46.40
0;308;194;2000;0.42;840.00;0.002;4;0.004;8;16.80
0;308;195;2000;0.42;840.00;0.003;6;0.005;10;16.80
0;309;415;1268;2.50;3170.00;1;1268;1;1268;63.40
0;312;176;1000;0.94;936.00;0.0125;12.5;0.0145;14.5;18.72
0;313;162;180;1.21;218.34;0.036;6.48;0.036;6.48;4.37
0;313;163;180;1.21;218.34;0.036;6.48;1.036;186.48;4.37
0;313;151;576;0.72;414.14;0.022;12.672;0.022;12.672;8.28
0;313;150;432;0.98;424.22;0.038;16.416;0.038;16.416;8.48
0;313;152;432;0.98;424.22;0.038;16.416;0.038;16.416;8.48
0;313;170;660;0.96;636.04;0.018;11.88;0.018;11.88;12.72
0;313;171;2200;0.96;2120.14;0.018;39.6;0.018;39.6;42.40
0;313;174;720;1.02;730.80;0.028;20.16;0.028;20.16;14.62
0;313;123;960;2.58;2476.80;0.02;19.2;0.144;138.24;49.54
0;313;76;1020;2.91;2969.73;0;0;0;0;59.39
0;313;115;1020;2.91;2969.73;0;0;0;0;59.39
0;314;5;1;35.00;35.00;1;1;1;1;0.70
0;315;181;720;1.78;1278.72;0.035;25.2;0.0433;31.176;25.57
0;317;5;6;35.00;210.00;1;6;1;6;4.20
0;319;247;245;8.05;1972.74;1;245;2;490;39.45
0;320;184;300;1.13;339.00;0.33;99;0.33;99;6.78
0;320;185;300;1.13;339.00;0.33;99;0.33;99;6.78
0;320;189;390;4.47;1743.30;0.102;39.78;1.102;429.78;34.87
0;320;190;390;4.47;1743.30;0.102;39.78;0.102;39.78;34.87
0;320;592;1008;14.70;14819.72;1;1008;2;2016;296.39
0;320;593;1008;14.02;14128.43;1;1008;2;2016;282.57
0;320;268;300;2.64;792.00;1;300;2;600;15.84
0;320;269;300;2.64;792.00;1;300;2;600;15.84
0;321;349;30;150.00;4500.00;1;30;1;30;90.00
0;324;247;420;8.05;3381.84;1;420;2;840;67.64
0;326;294;50;2.97;148.50;1;50;2;100;2.97
0;326;295;50;2.97;148.50;1;50;2;100;2.97
0;328;159;1;198.59;198.59;1;1;2;2;3.97
0;328;161;24;73.04;1752.96;1;24;2;48;35.06
0;329;206;4290;0.67;2874.30;0.0075;32.175;0.0075;32.175;57.49
0;330;247;665;8.05;5354.58;1;665;2;1330;107.09
0;333;247;714;8.05;5749.13;1;714;2;1428;114.98
0;336;176;500;0.94;468.00;0.0125;6.25;0.0145;7.25;9.36
0;336;177;1530;0.85;1298.97;0.01475;22.5675;0.01665;25.4745;25.98
0;337;5;4;35.00;140.00;1;4;1;4;2.80
0;338;76;1020;2.91;2969.73;0;0;0;0;59.39
0;338;115;1020;2.91;2969.73;0;0;0;0;59.39
0;338;170;1760;0.96;1696.11;0.018;31.68;0.018;31.68;33.92
0;338;171;1320;0.96;1272.08;0.018;23.76;0.018;23.76;25.44
0;338;37;1476;4.98;7343.69;0.17999;265.66524;0.30089;444.11364;146.87
0;338;39;1476;7.00;10326.83;0.15579;229.94604;0.27669;408.39444;206.54
0;338;153;1500;0.42;627.00;0.005;7.5;0.0056;8.4;12.54
0;338;154;1500;0.42;627.00;0.0045;6.75;1.0045;1506.75;12.54
0;339;6;12;150.00;1800.00;0;0;1;12;36.00
0;342;37;246;4.98;1223.95;0.17999;44.27754;0.30089;74.01894;24.48
0;342;39;246;7.00;1721.14;0.15579;38.32434;0.27669;68.06574;34.42
0;343;6;2;150.00;300.00;0;0;1;2;6.00
0;344;185;150;1.13;169.50;0.33;49.5;0.33;49.5;3.39
0;344;294;250;2.97;742.50;1;250;2;500;14.85
0;344;295;250;2.97;742.50;1;250;2;500;14.85
0;344;189;300;4.47;1341.00;0.102;30.6;1.102;330.6;26.82
0;344;190;300;4.47;1341.00;0.102;30.6;0.102;30.6;26.82
0;344;592;486;14.70;7145.22;1;486;2;972;142.90
0;344;593;486;14.02;6811.92;1;486;2;972;136.24
0;344;594;972;12.70;12346.44;1;972;2;1944;246.93
0;344;595;972;12.70;12346.44;1;972;2;1944;246.93
0;345;41;1722;5.02;8644.44;0.17999;309.94278;0.30089;518.13258;172.89
0;345;42;1722;7.04;12122.54;0.1479;254.6838;0.1479;254.6838;242.45
0;346;184;150;1.13;169.50;0.33;49.5;0.33;49.5;3.39
0;347;6;14;150.00;2100.00;0;0;1;14;42.00
0;348;349;20;150.00;3000.00;1;20;1;20;60.00
0;351;198;2436;2.98;7259.28;0.052;126.672;0.052;126.672;145.19
0;351;196;568;10.34;5873.12;0.378;214.704;0.378;214.704;117.46
0;351;199;2436;2.98;7259.28;0.052;126.672;0.052;126.672;145.19
0;351;197;568;10.34;5873.12;0.378;214.704;0.378;214.704;117.46
0;353;249;470;1.40;659.88;1;470;2;940;13.20
0;354;196;568;10.34;5873.12;0.378;214.704;0.378;214.704;117.46
0;354;204;432;3.51;1516.32;0.0978;42.2496;0.0978;42.2496;30.33
0;354;197;568;10.34;5873.12;0.378;214.704;0.378;214.704;117.46
0;354;203;432;3.51;1516.32;0.0978;42.2496;0.0978;42.2496;30.33
0;357;41;492;5.02;2469.84;0.17999;88.55508;0.30089;148.03788;49.40
0;357;42;492;7.04;3463.58;0.1479;72.7668;0.1479;72.7668;69.27
0;358;191;3000;0.61;1830.00;0;0;0.01;30;36.60
0;358;192;8000;1.01;8080.00;0;0;0.015;120;161.60
0;358;193;8000;0.29;2320.00;0;0;0.004;32;46.40
0;358;194;2000;0.42;840.00;0.002;4;0.004;8;16.80
0;358;195;2000;0.42;840.00;0.003;6;0.005;10;16.80
0;359;288;300;2.95;885.00;1;300;2;600;17.70
0;359;289;300;2.95;885.00;1;300;2;600;17.70
0;361;6;4;150.00;600.00;0;0;1;4;12.00
0;362;590;1080;52.74;56954.88;1;1080;2;2160;1139.10
0;364;178;440;6.04;2657.60;0.212;93.28;1.212;533.28;53.15
0;364;179;440;6.04;2657.60;0.212;93.28;1.212;533.28;53.15
0;364;119;528;19.09;10079.52;8.376;4422.528;8.376;4422.528;201.59
0;364;120;264;6.08;1605.12;2.1695;572.748;2.1695;572.748;32.10
0;364;121;144;5.77;830.88;2.259;325.296;2.259;325.296;16.62
0;364;122;144;5.77;830.88;2.259;325.296;2.259;325.296;16.62
0;367;184;450;1.13;508.50;0.33;148.5;0.33;148.5;10.17
0;367;185;450;1.13;508.50;0.33;148.5;0.33;148.5;10.17
0;367;189;420;4.47;1877.40;0.102;42.84;1.102;462.84;37.55
0;367;190;420;4.47;1877.40;0.102;42.84;0.102;42.84;37.55
0;369;349;28;150.00;4200.00;1;28;1;28;84.00
0;371;463;250;0.58;145.00;1;250;2;500;2.90
0;371;464;500;0.46;230.00;1;500;2;1000;4.60
0;372;605;150;26.05;3907.50;1;150;2;300;78.15
0;373;6;1;150.00;150.00;0;0;1;1;3.00
0;374;200;4704;2.60;12230.40;0.027;127.008;0.027;127.008;244.61
0;374;198;696;2.98;2074.08;0.052;36.192;0.052;36.192;41.48
0;374;199;696;2.98;2074.08;0.052;36.192;0.052;36.192;41.48
0;375;180;5000;0.30;1495.00;0.00463;23.15;0.00503;25.15;29.90
0;375;181;1320;1.78;2344.32;0.035;46.2;0.0433;57.156;46.89
0;377;5;13;35.00;455.00;1;13;1;13;9.10
0;378;415;1835;2.50;4587.50;1;1835;1;1835;91.75
0;380;176;2000;0.94;1872.00;0.0125;25;0.0145;29;37.44
0;381;162;180;1.21;218.34;0.036;6.48;0.036;6.48;4.37
0;381;163;180;1.21;218.34;0.036;6.48;1.036;186.48;4.37
0;381;123;2160;2.58;5572.80;0.02;43.2;0.144;311.04;111.46
0;381;37;246;4.98;1223.95;0.17999;44.27754;0.30089;74.01894;24.48
0;381;39;246;7.00;1721.14;0.15579;38.32434;0.27669;68.06574;34.42
0;381;76;765;2.91;2227.30;0;0;0;0;44.55
0;381;115;1020;2.91;2969.73;0;0;0;0;59.39
0;382;6;2;150.00;300.00;0;0;1;2;6.00
0;383;5;2;35.00;70.00;1;2;1;2;1.40
0;385;162;180;1.21;218.34;0.036;6.48;0.036;6.48;4.37
0;385;163;180;1.21;218.34;0.036;6.48;1.036;186.48;4.37
0;385;123;2160;2.58;5572.80;0.02;43.2;0.144;311.04;111.46
0;385;37;246;4.98;1223.95;0.17999;44.27754;0.30089;74.01894;24.48
0;385;39;246;7.00;1721.14;0.15579;38.32434;0.27669;68.06574;34.42
0;385;76;765;2.91;2227.30;0;0;0;0;44.55
0;385;115;1020;2.91;2969.73;0;0;0;0;59.39
0;387;178;300;6.04;1812.00;0.212;63.6;1.212;363.6;36.24
0;387;179;300;6.04;1812.00;0.212;63.6;1.212;363.6;36.24
0;387;119;264;19.09;5039.76;8.376;2211.264;8.376;2211.264;100.80
0;387;120;132;6.08;802.56;2.1695;286.374;2.1695;286.374;16.05
0;387;121;144;5.77;830.88;2.259;325.296;2.259;325.296;16.62
0;387;122;144;5.77;830.88;2.259;325.296;2.259;325.296;16.62
0;388;182;600;2.20;1319.82;0.0583;34.98;0.0663;39.78;26.40
0;388;183;4000;0.56;2227.20;0.00726;29.04;0.00826;33.04;44.54
0;388;210;4560;2.50;11417.33;1.03328;4711.7568;1.03788;4732.7328;228.35
0;388;211;3840;1.42;5445.12;1.008;3870.72;1.009;3874.56;108.90
0;388;212;4000;25.84;103349.60;3.00408;12016.32;3.05408;12216.32;2066.99
0;389;5;32;35.00;1120.00;1;32;1;32;22.40
0;392;178;460;6.04;2778.40;0.212;97.52;1.212;557.52;55.57
0;392;179;460;6.04;2778.40;0.212;97.52;1.212;557.52;55.57
0;392;119;396;19.09;7559.64;8.376;3316.896;8.376;3316.896;151.19
0;392;121;144;5.77;830.88;2.259;325.296;2.259;325.296;16.62
0;392;122;144;5.77;830.88;2.259;325.296;2.259;325.296;16.62
0;393;178;300;6.04;1812.00;0.212;63.6;1.212;363.6;36.24
0;393;179;300;6.04;1812.00;0.212;63.6;1.212;363.6;36.24
0;393;119;264;19.09;5039.76;8.376;2211.264;8.376;2211.264;100.80
0;393;120;132;6.08;802.56;2.1695;286.374;2.1695;286.374;16.05
0;393;121;144;5.77;830.88;2.259;325.296;2.259;325.296;16.62
0;393;122;144;5.77;830.88;2.259;325.296;2.259;325.296;16.62
0;395;681;323;0.92;296.38;1;323;2;646;5.93
0;395;682;323;0.92;296.38;1;323;2;646;5.93
0;395;683;323;0.92;296.38;1;323;2;646;5.93
0;395;684;323;0.92;296.38;1;323;2;646;5.93
0;396;191;3000;0.61;1830.00;0;0;0.01;30;36.60
0;396;192;8000;1.01;8080.00;0;0;0.015;120;161.60
0;396;193;8000;0.29;2320.00;0;0;0.004;32;46.40
0;396;194;2000;0.42;840.00;0.002;4;0.004;8;16.80
0;396;195;2000;0.42;840.00;0.003;6;0.005;10;16.80
0;398;37;1230;4.98;6119.74;0.17999;221.3877;0.30089;370.0947;122.39
0;398;39;984;7.00;6884.56;0.15579;153.29736;0.27669;272.26296;137.69
0;398;41;738;5.02;3704.76;0.17999;132.83262;0.30089;222.05682;74.10
0;398;42;738;7.04;5195.37;0.1479;109.1502;0.1479;109.1502;103.91
0;399;177;1530;0.85;1298.97;0.01475;22.5675;0.01665;25.4745;25.98
0;399;176;3500;0.94;3276.00;0.0125;43.75;0.0145;50.75;65.52
0;400;6;15;150.00;2250.00;0;0;1;15;45.00
0;401;5;7;35.00;245.00;1;7;1;7;4.90
0;403;415;132;2.50;330.00;1;132;1;132;6.60
0;404;170;660;0.96;636.04;0.018;11.88;0.018;11.88;12.72
0;407;41;1230;5.02;6174.60;0.17999;221.3877;0.30089;370.0947;123.49
0;407;42;1230;7.04;8658.95;0.1479;181.917;0.1479;181.917;173.18
0;408;6;10;150.00;1500.00;0;0;1;10;30.00
0;409;176;500;0.94;468.00;0.0125;6.25;0.0145;7.25;9.36
0;410;5;1;35.00;35.00;1;1;1;1;0.70
0;411;196;800;10.34;8272.00;0.378;302.4;0.378;302.4;165.44
0;411;197;800;10.34;8272.00;0.378;302.4;0.378;302.4;165.44
0;413;17;700;14.40;10080.00;1;700;1;700;201.60
0;414;401;110;150.00;16500.00;1;110;1;110;330.00
0;415;196;1;10.34;10.34;0.378;0.378;0.378;0.378;0.21
0;415;197;1;10.34;10.34;0.378;0.378;0.378;0.378;0.21
0;416;181;840;1.78;1491.84;0.035;29.4;0.0433;36.372;29.84
0;417;178;300;6.04;1812.00;0.212;63.6;1.212;363.6;36.24
0;417;179;300;6.04;1812.00;0.212;63.6;1.212;363.6;36.24
0;417;119;264;19.09;5039.76;8.376;2211.264;8.376;2211.264;100.80
0;417;120;132;6.08;802.56;2.1695;286.374;2.1695;286.374;16.05
0;417;121;144;5.77;830.88;2.259;325.296;2.259;325.296;16.62
0;417;122;144;5.77;830.88;2.259;325.296;2.259;325.296;16.62
0;418;5;7;35.00;245.00;1;7;1;7;4.90
0;420;248;1800;2.05;3686.40;1;1800;2;3600;73.73
0;420;246;1600;4.06;6496.00;1;1600;2;3200;129.92
0;420;249;3500;1.40;4914.00;1;3500;2;7000;98.28
0;421;176;1000;0.94;936.00;0.0125;12.5;0.0145;14.5;18.72
0;422;41;1230;5.02;6174.60;0.17999;221.3877;0.30089;370.0947;123.49
0;422;42;1230;7.04;8658.95;0.1479;181.917;0.1479;181.917;173.18
0;423;6;10;150.00;1500.00;0;0;1;10;30.00
0;424;5;1;35.00;35.00;1;1;1;1;0.70
0;426;162;540;1.21;655.02;0.036;19.44;0.036;19.44;13.10
0;426;163;540;1.21;655.02;0.036;19.44;1.036;559.44;13.10
0;426;170;660;0.96;636.04;0.018;11.88;0.018;11.88;12.72
0;426;174;720;1.02;730.80;0.028;20.16;0.028;20.16;14.62
0;426;41;246;5.02;1234.92;0.17999;44.27754;0.30089;74.01894;24.70
0;426;42;246;7.04;1731.79;0.1479;36.3834;0.1479;36.3834;34.64
0;427;177;2040;0.85;1731.96;0.01475;30.09;0.01665;33.966;34.64
0;427;176;2500;0.94;2340.00;0.0125;31.25;0.0145;36.25;46.80
0;428;6;2;150.00;300.00;0;0;1;2;6.00
0;429;5;7;35.00;245.00;1;7;1;7;4.90
0;431;247;350;8.05;2818.20;1;350;2;700;56.36
0;432;17;300;14.40;4320.00;1;300;1;300;86.40
0;433;247;1235;8.05;9944.22;1;1235;2;2470;198.88
0;434;692;27;1306.75;35282.25;0;0;10;270;705.65
0;435;151;576;0.72;414.14;0.022;12.672;0.022;12.672;8.28
0;435;150;216;0.98;212.11;0.038;8.208;0.038;8.208;4.24
0;435;152;216;0.98;212.11;0.038;8.208;0.038;8.208;4.24
0;435;153;3000;0.42;1254.00;0.005;15;0.0056;16.8;25.08
0;435;154;3000;0.42;1254.00;0.0045;13.5;1.0045;3013.5;25.08
0;435;170;3520;0.96;3392.22;0.018;63.36;0.018;63.36;67.84
0;435;174;720;1.02;730.80;0.028;20.16;0.028;20.16;14.62
0;435;123;1200;2.58;3096.00;0.02;24;0.144;172.8;61.92
0;435;71;510;2.91;1484.87;0;0;0;0;29.70
0;435;75;510;2.91;1484.87;0.012;6.12;0.012;6.12;29.70
0;440;151;1152;0.72;828.29;0.022;25.344;0.022;25.344;16.57
0;440;150;432;0.98;424.22;0.038;16.416;0.038;16.416;8.48
0;440;152;432;0.98;424.22;0.038;16.416;0.038;16.416;8.48
0;440;71;738;2.91;2148.69;0;0;0;0;42.97
0;440;75;738;2.91;2148.69;0.012;8.856;0.012;8.856;42.97
0;441;17;100;14.40;1440.00;1;100;1;100;28.80
0;443;415;1882;2.50;4705.00;1;1882;1;1882;94.10
0;445;178;300;6.04;1812.00;0.212;63.6;1.212;363.6;36.24
0;445;179;300;6.04;1812.00;0.212;63.6;1.212;363.6;36.24
0;445;119;132;19.09;2519.88;8.376;1105.632;8.376;1105.632;50.40
0;445;120;132;6.08;802.56;2.1695;286.374;2.1695;286.374;16.05
0;445;121;144;5.77;830.88;2.259;325.296;2.259;325.296;16.62
0;445;122;144;5.77;830.88;2.259;325.296;2.259;325.296;16.62
0;446;181;840;1.78;1491.84;0.035;29.4;0.0433;36.372;29.84
0;448;5;7;35.00;245.00;1;7;1;7;4.90
0;449;119;132;19.09;2519.88;8.376;1105.632;8.376;1105.632;50.40
0;450;119;132;19.09;2519.88;8.376;1105.632;8.376;1105.632;50.40
0;453;75;4080;2.91;11878.92;0.012;48.96;0.012;48.96;237.58
0;453;76;1275;2.91;3712.16;0;0;0;0;74.24
0;455;247;2062;8.05;16603.22;1;2062;2;4124;332.06
0;456;681;454;0.92;416.59;1;454;2;908;8.33
0;456;682;399;0.92;366.12;1;399;2;798;7.32
0;456;683;408;0.92;374.38;1;408;2;816;7.49
0;456;684;412;0.92;378.05;1;412;2;824;7.56
0;457;187;320;2.12;678.40;0.082;26.24;0.082;26.24;13.57
0;457;188;136;2.12;288.32;0.082;11.152;0.082;11.152;5.77
0;459;666;608000;0.14;82140.80;0;0;0;0;1642.82
0;459;667;571200;0.25;144799.20;0;0;0;0;2895.98
0;462;415;256;2.50;640.00;1;256;1;256;12.80
0;465;412;500;11.50;5750.00;1;500;1;500;115.00
0;466;631;225;33.20;7470.00;0;0;0;0;149.40
0;467;177;2040;0.85;1731.96;0.01475;30.09;0.01665;33.966;34.64
0;467;176;2500;0.94;2340.00;0.0125;31.25;0.0145;36.25;46.80
0;468;37;738;4.98;3671.85;0.17999;132.83262;0.30089;222.05682;73.44
0;468;39;738;7.00;5163.42;0.15579;114.97302;0.27669;204.19722;103.27
0;469;6;6;150.00;900.00;0;0;1;6;18.00
0;470;182;600;2.36;1415.82;0.0583;34.98;0.0663;39.78;28.32
0;470;183;1000;0.56;557.40;0.00726;7.26;0.00826;8.26;11.15
0;470;210;3120;2.79;8713.54;1.03328;3223.8336;1.03788;3238.1856;174.27
0;470;211;1920;1.56;2992.70;1.008;1935.36;1.009;1937.28;59.85
0;470;212;2800;27.87;78044.40;3.00408;8411.424;3.05408;8551.424;1560.89
0;471;5;9;35.00;315.00;1;9;1;9;6.30
0;472;5;21;35.00;735.00;1;21;1;21;14.70
0;474;415;1004;2.50;2510.00;1;1004;1;1004;50.20
0;476;246;196;4.06;795.76;1;196;2;392;15.92
0;477;206;4290;0.67;2874.30;0.0075;32.175;0.0075;32.175;57.49
0;477;200;3192;2.60;8299.20;0.027;86.184;0.027;86.184;165.98
0;477;205;5040;1.77;8920.80;0.0225;113.4;0.0225;113.4;178.42
0;479;666;608000;0.14;82140.80;0;0;0;0;1642.82
0;479;667;571200;0.25;144799.20;0;0;0;0;2895.98
0;480;666;608000;0.14;82140.80;0;0;0;0;1642.82
0;480;667;571200;0.25;144799.20;0;0;0;0;2895.98
0;481;663;36100;0.20;7050.33;0;0;0;0;141.01
0;481;667;153600;0.25;38937.60;0;0;0;0;778.75
0;482;677;147;1.02;149.94;1;147;2;294;3.00
0;482;668;147;2.94;432.18;1;147;2;294;8.64
0;482;678;3;100.00;300.00;1;3;2;6;6.00
0;483;179;300;6.04;1812.00;0.212;63.6;1.212;363.6;36.24
0;483;178;300;6.04;1812.00;0.212;63.6;1.212;363.6;36.24
0;483;119;396;19.09;7559.64;8.376;3316.896;8.376;3316.896;151.19
0;483;120;132;6.08;802.56;2.1695;286.374;2.1695;286.374;16.05
0;483;121;144;5.77;830.88;2.259;325.296;2.259;325.296;16.62
0;483;122;144;5.77;830.88;2.259;325.296;2.259;325.296;16.62
0;484;9;62;30.00;1860.00;1;62;1;62;37.20
0;484;26;4;1000.00;4000.00;1;4;2;8;80.00
0;485;254;300;8.74;2622.60;1;300;2;600;52.45
0;486;181;480;1.84;882.86;0.035;16.8;0.0433;20.784;17.66
0;487;5;4;35.00;140.00;1;4;1;4;2.80
0;488;254;300;8.74;2622.60;1;300;2;600;52.45
0;489;412;100;13.90;1390.00;1;100;1;100;27.80
0;490;151;6912;0.72;4969.73;0.022;152.064;0.022;152.064;99.39
0;490;150;3888;0.98;3818.02;0.038;147.744;0.038;147.744;76.36
0;490;152;3888;0.98;3818.02;0.038;147.744;0.038;147.744;76.36
0;490;170;1320;1.12;1477.08;0.018;23.76;0.018;23.76;29.54
0;490;123;3600;3.20;11512.80;0.02;72;0.144;518.4;230.26
0;490;37;738;5.74;4233.17;0.17999;132.83262;0.30089;222.05682;84.66
0;490;39;984;8.04;7911.36;0.15579;153.29736;0.27669;272.26296;158.23
0;491;171;6600;1.12;7385.40;0.018;118.8;0.018;118.8;147.71
0;492;6;7;150.00;1050.00;0;0;1;7;21.00
0;493;5;69;150.00;10350.00;1;69;1;69;207.00
0;494;5;30;150.00;4500.00;1;30;1;30;90.00
0;495;706;1056;11.92;12587.52;0;0;0;0;251.75
0;497;184;150;1.13;169.50;0.33;49.5;0.33;49.5;3.39
0;497;185;150;1.13;169.50;0.33;49.5;0.33;49.5;3.39
0;497;189;264;4.47;1180.08;0.102;26.928;1.102;290.928;23.60
0;497;190;264;4.47;1180.08;0.102;26.928;0.102;26.928;23.60
0;497;590;828;52.74;43665.41;1;828;2;1656;873.31
0;498;401;2;100.00;200.00;1;2;1;2;4.00
0;498;30;18;46.00;828.00;1;18;2;36;16.56
0;500;590;160;52.74;8437.76;1;160;2;320;168.76
0;502;162;540;1.21;655.02;0.036;19.44;0.036;19.44;13.10
0;502;163;540;1.21;655.02;0.036;19.44;1.036;559.44;13.10
0;502;171;5500;1.12;6154.50;0.018;99;0.018;99;123.09
0;502;174;1800;1.02;1827.00;0.028;50.4;0.028;50.4;36.54
0;502;41;2214;5.78;12785.85;0.17999;398.49786;0.30089;666.17046;255.72
0;502;42;2214;8.07;17875.84;0.1479;327.4506;0.1479;327.4506;357.52
0;503;177;2040;0.85;1731.96;0.01475;30.09;0.01665;33.966;34.64
0;503;176;2000;0.94;1872.00;0.0125;25;0.0145;29;37.44
0;504;6;18;150.00;2700.00;0;0;1;18;54.00
0;505;5;36;30.00;1080.00;1;36;1;36;21.60
0;506;5;6;35.00;210.00;1;6;1;6;4.20
0;507;71;1020;3.44;3511.86;0;0;0;0;70.24
0;507;75;1020;3.44;3511.86;0.012;12.24;0.012;12.24;70.24
0;508;5;8;150.00;1200.00;1;8;1;8;24.00
0;510;349;17;150.00;2550.00;1;17;1;17;51.00
